term,subcategory,subcat_sim,category,category_display,pillar,is_seed
atmospheric_concentration,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True
pollution_prevention,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True
release_of_pollutants,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True
hazardous_materials,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True
chemicals,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True
water_use_efficiency,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_use,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_resources,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_conservation,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_consumption,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_demand,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_quality,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
water_supplies,Water Resources & Conservation,1.0,ESS3_R,E2,E,True
raw_material_use,Raw Material Use,1.0,ESS3_R,E2,E,True
raw_materials,Raw Material Use,1.0,ESS3_R,E2,E,True
resource_efficiency,Raw Material Use,1.0,ESS3_R,E2,E,True
energy_efficiency,Energy Efficiency,1.0,ESS3_R,E2,E,True
energy_use,Energy Efficiency,1.0,ESS3_R,E2,E,True
energy_sources,Energy Efficiency,1.0,ESS3_R,E2,E,True
biodiversity_values,Biodiversity Conservation,1.0,ESS6,E3,E,True
biodiversity_offset,Biodiversity Conservation,1.0,ESS6,E3,E,True
biodiversity_value,Biodiversity Conservation,1.0,ESS6,E3,E,True
biodiversity_importance,Biodiversity Conservation,1.0,ESS6,E3,E,True
biodiversity_offsets,Biodiversity Conservation,1.0,ESS6,E3,E,True
diversity_within_species,Biodiversity Conservation,1.0,ESS6,E3,E,True
diversity_between_species,Biodiversity Conservation,1.0,ESS6,E3,E,True
diversity_of_ecosystems,Biodiversity Conservation,1.0,ESS6,E3,E,True
substrates,Biodiversity Conservation,1.0,ESS6,E3,E,True
substrate,Biodiversity Conservation,1.0,ESS6,E3,E,True
forestry,Forestry & Forest Management,1.0,ESS6,E3,E,True
plantations,Forestry & Forest Management,1.0,ESS6,E3,E,True
sustainable_forest_management,Forestry & Forest Management,1.0,ESS6,E3,E,True
forests,Forestry & Forest Management,1.0,ESS6,E3,E,True
forest_management,Forestry & Forest Management,1.0,ESS6,E3,E,True
forest_harvesting_operations,Forestry & Forest Management,1.0,ESS6,E3,E,True
timber,Forestry & Forest Management,1.0,ESS6,E3,E,True
alien_species,Species & Wildlife,1.0,ESS6,E3,E,True
living_organisms,Species & Wildlife,1.0,ESS6,E3,E,True
animal_husbandry,Species & Wildlife,1.0,ESS6,E3,E,True
invasive_alien_species,Species & Wildlife,1.0,ESS6,E3,E,True
animals,Species & Wildlife,1.0,ESS6,E3,E,True
slaughter_of_animals,Species & Wildlife,1.0,ESS6,E3,E,True
plant,Species & Wildlife,1.0,ESS6,E3,E,True
congregatory_species,Species & Wildlife,1.0,ESS6,E3,E,True
critical_habitat,Habitats & Ecosystems,1.0,ESS6,E3,E,True
natural_resources,Habitats & Ecosystems,1.0,ESS6,E3,E,True
critical_habitats,Habitats & Ecosystems,1.0,ESS6,E3,E,True
ecosystems,Habitats & Ecosystems,1.0,ESS6,E3,E,True
natural_habitats,Habitats & Ecosystems,1.0,ESS6,E3,E,True
habitat_loss,Habitats & Ecosystems,1.0,ESS6,E3,E,True
ecosystem_services,Habitats & Ecosystems,1.0,ESS6,E3,E,True
ecological_functions,Habitats & Ecosystems,1.0,ESS6,E3,E,True
fish,Habitats & Ecosystems,1.0,ESS6,E3,E,True
fish_populations,Habitats & Ecosystems,1.0,ESS6,E3,E,True
marine_geographical_unit,Habitats & Ecosystems,1.0,ESS6,E3,E,True
habitat,Habitats & Ecosystems,1.0,ESS6,E3,E,True
nutrient_loading,Habitats & Ecosystems,1.0,ESS6,E3,E,True
degradation_or_fragmentation,Habitats & Ecosystems,1.0,ESS6,E3,E,True
significant_conversion,Habitats & Ecosystems,1.0,ESS6,E3,E,True
hydrological_changes,Habitats & Ecosystems,1.0,ESS6,E3,E,True
on_site_restoration,Habitats & Ecosystems,1.0,ESS6,E3,E,True
labor_management_procedure,Labor Management & Employment,1.0,ESS2,S1,S,True
labor_management,Labor Management & Employment,1.0,ESS2,S1,S,True
labor_contracting,Labor Management & Employment,1.0,ESS2,S1,S,True
national_labor_and_law,Labor Management & Employment,1.0,ESS2,S1,S,True
national_law,Labor Management & Employment,1.0,ESS2,S1,S,True
employment_relationship,Labor Management & Employment,1.0,ESS2,S1,S,True
termination_of_employment,Labor Management & Employment,1.0,ESS2,S1,S,True
wages,Labor Management & Employment,1.0,ESS2,S1,S,True
hours_of_work,Labor Management & Employment,1.0,ESS2,S1,S,True
pension,Labor Management & Employment,1.0,ESS2,S1,S,True
overtime,Labor Management & Employment,1.0,ESS2,S1,S,True
severance_payments,Labor Management & Employment,1.0,ESS2,S1,S,True
severance_payment,Labor Management & Employment,1.0,ESS2,S1,S,True
full_time,Labor Management & Employment,1.0,ESS2,S1,S,True
part_time,Labor Management & Employment,1.0,ESS2,S1,S,True
equal_opportunity,Labor Management & Employment,1.0,ESS2,S1,S,True
nondiscrimination,Labor Management & Employment,1.0,ESS2,S1,S,True
fair_treatment,Labor Management & Employment,1.0,ESS2,S1,S,True
forced_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
compulsory_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
indentured_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
bonded_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
child_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
minimum_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
under_the_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
child_over_the_minimum_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
child_under_the_minimum_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
community_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
community_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
migrant_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
primary_supply_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
vulnerable_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
vulnerable_worker,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True
occupational_health,Workplace Health & Safety,1.0,ESS2,S1,S,True
well_being,Workplace Health & Safety,1.0,ESS2,S1,S,True
training,Workplace Health & Safety,1.0,ESS2,S1,S,True
deaths,Workplace Health & Safety,1.0,ESS2,S1,S,True
danger,Workplace Health & Safety,1.0,ESS2,S1,S,True
coercion,Workplace Health & Safety,1.0,ESS2,S1,S,True
sexual_abuse,Workplace Health & Safety,1.0,ESS2,S1,S,True
harassment,Workplace Health & Safety,1.0,ESS2,S1,S,True
abuse_of_power,Workplace Health & Safety,1.0,ESS2,S1,S,True
grievance_mechanism,Grievance Mechanisms,1.0,ESS2,S1,S,True
grievance_mechanisms,Grievance Mechanisms,1.0,ESS2,S1,S,True
grievances,Grievance Mechanisms,1.0,ESS2,S1,S,True
reprisal,Grievance Mechanisms,1.0,ESS2,S1,S,True
diseases,Disease & Health Risks,1.0,ESS4,S2,S,True
water_borne_disease,Disease & Health Risks,1.0,ESS4,S2,S,True
water_related_disease,Disease & Health Risks,1.0,ESS4,S2,S,True
vector_borne_disease,Disease & Health Risks,1.0,ESS4,S2,S,True
communicable_disease,Disease & Health Risks,1.0,ESS4,S2,S,True
noncommunicable_disease,Disease & Health Risks,1.0,ESS4,S2,S,True
quality_assurance,Safety Assessment & Standards,1.0,ESS4,S2,S,True
safety_assessment,Safety Assessment & Standards,1.0,ESS4,S2,S,True
safety_inspections,Safety Assessment & Standards,1.0,ESS4,S2,S,True
safety_risks,Safety Assessment & Standards,1.0,ESS4,S2,S,True
road_safety,Accidents & Hazards,1.0,ESS4,S2,S,True
road_safety_risks,Accidents & Hazards,1.0,ESS4,S2,S,True
accidents,Accidents & Hazards,1.0,ESS4,S2,S,True
operational_accidents,Accidents & Hazards,1.0,ESS4,S2,S,True
community_exposure,Accidents & Hazards,1.0,ESS4,S2,S,True
hazard,Accidents & Hazards,1.0,ESS4,S2,S,True
hazards_and_risks,Accidents & Hazards,1.0,ESS4,S2,S,True
natural_hazards,Accidents & Hazards,1.0,ESS4,S2,S,True
dam_safety,Accidents & Hazards,1.0,ESS4,S2,S,True
extreme_weather,Accidents & Hazards,1.0,ESS4,S2,S,True
seismicity,Accidents & Hazards,1.0,ESS4,S2,S,True
landslides,Accidents & Hazards,1.0,ESS4,S2,S,True
flood,Accidents & Hazards,1.0,ESS4,S2,S,True
flood_control,Accidents & Hazards,1.0,ESS4,S2,S,True
emergency_events,Emergency Response & Security,1.0,ESS4,S2,S,True
emergency_preparedness_plan,Emergency Response & Security,1.0,ESS4,S2,S,True
security_personnel,Emergency Response & Security,1.0,ESS4,S2,S,True
security_services,Emergency Response & Security,1.0,ESS4,S2,S,True
emergency_responders,Emergency Response & Security,1.0,ESS4,S2,S,True
evacuation,Emergency Response & Security,1.0,ESS4,S2,S,True
land_acquisition,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
land_use,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
replacement_land,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
legal_rights_to_land,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
land_rights,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
legal_rights_to_assets,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
common_property_resources,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
expropriation,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
land_transactions,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
eviction,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
land_use_restrictions,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
land_titling,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
loss_of_land,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
property_owners,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
ownership_of_lands,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True
displaced_persons,Displacement & Resettlement,1.0,ESS5,S3,S,True
affected_persons,Displacement & Resettlement,1.0,ESS5,S3,S,True
livelihoods,Displacement & Resettlement,1.0,ESS5,S3,S,True
economic_displacement,Displacement & Resettlement,1.0,ESS5,S3,S,True
replacement_cost,Displacement & Resettlement,1.0,ESS5,S3,S,True
resettlement_plan,Displacement & Resettlement,1.0,ESS5,S3,S,True
resettlement_activities,Displacement & Resettlement,1.0,ESS5,S3,S,True
host_communities,Displacement & Resettlement,1.0,ESS5,S3,S,True
physical_displacement,Displacement & Resettlement,1.0,ESS5,S3,S,True
relocation_sites,Displacement & Resettlement,1.0,ESS5,S3,S,True
involuntary_resettlement,Displacement & Resettlement,1.0,ESS5,S3,S,True
resettlement_assistance,Displacement & Resettlement,1.0,ESS5,S3,S,True
affected_communities,Displacement & Resettlement,1.0,ESS5,S3,S,True
compensation_rates,Displacement & Resettlement,1.0,ESS5,S3,S,True
livelihood_restoration,Displacement & Resettlement,1.0,ESS5,S3,S,True
resettlement_planning,Displacement & Resettlement,1.0,ESS5,S3,S,True
cash_compensation,Displacement & Resettlement,1.0,ESS5,S3,S,True
resettlement_implementation,Displacement & Resettlement,1.0,ESS5,S3,S,True
resettlement_policy_framework,Displacement & Resettlement,1.0,ESS5,S3,S,True
pre_displacement,Displacement & Resettlement,1.0,ESS5,S3,S,True
traditional_local_communities,Indigenous Peoples,1.0,ESS7,S4,S,True
indigenous_peoples,Indigenous Peoples,1.0,ESS7,S4,S,True
ancestral_territories,Indigenous Peoples,1.0,ESS7,S4,S,True
tribe,Indigenous Peoples,1.0,ESS7,S4,S,True
tribes,Indigenous Peoples,1.0,ESS7,S4,S,True
cultural_heritage,Cultural Heritage,1.0,ESS8,S5,S,True
archeological_material,Cultural Heritage,1.0,ESS8,S5,S,True
natural_features,Cultural Heritage,1.0,ESS8,S5,S,True
cultural_heritage_experts,Cultural Heritage,1.0,ESS8,S5,S,True
international_cultural_heritage,Cultural Heritage,1.0,ESS8,S5,S,True
movable_cultural_heritage,Cultural Heritage,1.0,ESS8,S5,S,True
cultural_heritage_areas,Cultural Heritage,1.0,ESS8,S5,S,True
cultural_heritage_sites,Cultural Heritage,1.0,ESS8,S5,S,True
movement_of_earth,Cultural Heritage,1.0,ESS8,S5,S,True
landscapes,Cultural Heritage,1.0,ESS8,S5,S,True
tangible_cultural_heritage,Cultural Heritage,1.0,ESS8,S5,S,True
heritage_objects,Cultural Heritage,1.0,ESS8,S5,S,True
history_buildings,Cultural Heritage,1.0,ESS8,S5,S,True
immovable_objects,Cultural Heritage,1.0,ESS8,S5,S,True
national_strategic_plan,Strategic Plan,1.0,DIM1,G1,G,True
broader_strategic_plans,Strategic Plan,1.0,DIM1,G1,G,True
sector_law,Legal & Law,1.0,DIM1,G1,G,True
solid_legal_framework,Legal & Law,1.0,DIM1,G1,G,True
institutional_capacity,Institutional Capacity,1.0,DIM1,G1,G,True
systematic_coordination,Institutional Capacity,1.0,DIM1,G1,G,True
economic_efficiency,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
allocative_efficiency,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
efficiency_gains,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
productive_efficiency,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
welfare,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
social_benefits,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
economic_benefits,Economic Efficiency & Benefits,1.0,DIM2_3,G2,G,True
value_for_money,Cost Analysis & Valuation,1.0,DIM2_3,G2,G,True
cost_benefit_analysis,Cost Analysis & Valuation,1.0,DIM2_3,G2,G,True
life_cycle_costs,Cost Analysis & Valuation,1.0,DIM2_3,G2,G,True
life_cycle_cost,Cost Analysis & Valuation,1.0,DIM2_3,G2,G,True
possible_disposal_costs,Cost Analysis & Valuation,1.0,DIM2_3,G2,G,True
contingent_liabilities,Cost Analysis & Valuation,1.0,DIM2_3,G2,G,True
funding,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
spending,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
fiscal_affordability,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
fiscal_sustainability,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
multiyear_budgeting,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
expenditure_frameworks,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
financial_sustainability,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
expenditure,Fiscal Management & Sustainability,1.0,DIM2_3,G2,G,True
e_procurement,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_systems,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_documents,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_agencies,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_documentation,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_practices,Procurement Systems & Processes,1.0,DIM6,G3,G,True
public_procurement_cycle,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_procedure,Procurement Systems & Processes,1.0,DIM6,G3,G,True
procurement_cycle,Procurement Systems & Processes,1.0,DIM6,G3,G,True
bids,Bidding & Contract Management,1.0,DIM6,G3,G,True
bidders,Bidding & Contract Management,1.0,DIM6,G3,G,True
procuring_authority,Bidding & Contract Management,1.0,DIM6,G3,G,True
tenders,Bidding & Contract Management,1.0,DIM6,G3,G,True
competitive_bidding,Bidding & Contract Management,1.0,DIM6,G3,G,True
contract_conditions,Bidding & Contract Management,1.0,DIM6,G3,G,True
procuring_authorities,Bidding & Contract Management,1.0,DIM6,G3,G,True
contract_management,Bidding & Contract Management,1.0,DIM6,G3,G,True
tender_documents,Bidding & Contract Management,1.0,DIM6,G3,G,True
selection_procedure,Bidding & Contract Management,1.0,DIM6,G3,G,True
bidder,Bidding & Contract Management,1.0,DIM6,G3,G,True
contract_awards,Bidding & Contract Management,1.0,DIM6,G3,G,True
post_purchase,Bidding & Contract Management,1.0,DIM6,G3,G,True
dispute_resolution,Dispute Resolution,1.0,DIM7,G4,G,True
renegotiations,Dispute Resolution,1.0,DIM7,G4,G,True
renegotiation,Dispute Resolution,1.0,DIM7,G4,G,True
key_performance_indicator,Operations & Performance,1.0,DIM7,G4,G,True
performance_monitoring,Operations & Performance,1.0,DIM7,G4,G,True
monitoring_systems,Operations & Performance,1.0,DIM7,G4,G,True
oversight,Operations & Performance,1.0,DIM7,G4,G,True
asset_management,Operations & Performance,1.0,DIM7,G4,G,True
central_agencies,Operations & Performance,1.0,DIM7,G4,G,True
time_overruns,Operations & Performance,1.0,DIM7,G4,G,True
asset_registers,Operations & Performance,1.0,DIM7,G4,G,True
maintenance,Operations & Performance,1.0,DIM7,G4,G,True
rehabilitation,Operations & Performance,1.0,DIM7,G4,G,True
agency,Operations & Performance,1.0,DIM7,G4,G,True
operation,Operations & Performance,1.0,DIM7,G4,G,True
accrual_accounting,Operations & Performance,1.0,DIM7,G4,G,True
management_failure,Operations & Performance,1.0,DIM7,G4,G,True
recordkeeping,Operations & Performance,1.0,DIM7,G4,G,True
service_delivery_data,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
disclosure_framework,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
disclosure_of_information,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
access_to_information,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
disclosed_information,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
transparency_requirements,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
budget_transparency,Transparency & Disclosure,1.0,DIM8_9,G5,G,True
anti_corruption,Anti-Corruption,1.0,DIM8_9,G5,G,True
anticorruption,Anti-Corruption,1.0,DIM8_9,G5,G,True
collusion,Anti-Corruption,1.0,DIM8_9,G5,G,True
anti_bribery,Anti-Corruption,1.0,DIM8_9,G5,G,True
bribery,Anti-Corruption,1.0,DIM8_9,G5,G,True
anti_corruption_measures,Anti-Corruption,1.0,DIM8_9,G5,G,True
bid_rigging,Anti-Corruption,1.0,DIM8_9,G5,G,True
accountability,Accountability & Integrity,1.0,DIM8_9,G5,G,True
integrity_risks,Accountability & Integrity,1.0,DIM8_9,G5,G,True
