term,subcategory,subcat_sim,category,category_display,pillar,is_seed,x,y
watercourse,Water Resources & Conservation,0.4940026104450226,ESS3_R,E2,E,False,34.944542,43.748657
watercourses,Water Resources & Conservation,0.4998254179954529,ESS3_R,E2,E,False,35.017193,43.696373
waterlogging,Accidents & Hazards,0.5509219169616699,ESS4,S2,S,False,28.382193,46.788353
waters,Water Resources & Conservation,0.6026286482810974,ESS3_R,E2,E,False,33.38887,45.903248
watershed,Water Resources & Conservation,0.4459082782268524,ESS3_R,E2,E,False,33.17884,48.519947
watersheds,Water Resources & Conservation,0.4471171200275421,ESS3_R,E2,E,False,33.177933,48.54433
waterway,Water Resources & Conservation,0.41882699728012085,ESS3_R,E2,E,False,37.808678,46.902977
waterway_transport,Water Resources & Conservation,0.5360615253448486,ESS3_R,E2,E,False,39.06493,47.544964
waterways,Water Resources & Conservation,0.49999579787254333,ESS3_R,E2,E,False,37.584377,46.663666
waterworks,Water Resources & Conservation,0.5302518606185913,ESS3_R,E2,E,False,32.91032,44.721363
weighted_average_cost,Cost Analysis & Valuation,0.5473471879959106,DIM2_3,G2,G,False,-35.68542,-24.5257
well_coordinated,Institutional Capacity,0.48894116282463074,DIM1,G1,G,False,9.772305,-22.353739
well_maintained,Operations & Performance,0.499744713306427,DIM7,G4,G,False,10.445557,-24.21753
well_managed,Operations & Performance,0.49669787287712097,DIM7,G4,G,False,10.230802,-24.088373
well_organized,Operations & Performance,0.4923320412635803,DIM7,G4,G,False,10.146012,-23.414558
well_staffed,Labor Management & Employment,0.511805534362793,ESS2,S1,S,False,9.721585,-24.440071
well_structured,Institutional Capacity,0.4239619970321655,DIM1,G1,G,False,10.542805,-23.315516
wetland,Habitats & Ecosystems,0.526032567024231,ESS6,E3,E,False,37.81531,40.949566
wetlands,Habitats & Ecosystems,0.5631483793258667,ESS6,E3,E,False,37.796482,40.916378
wholesale_electricity,Energy Efficiency,0.579277515411377,ESS3_R,E2,E,False,-14.2654705,51.034485
wholly_owned,Land Acquisition & Property Rights,0.4456658959388733,ESS5,S3,S,False,-17.062822,-31.919199
wildlife,Species & Wildlife,0.6464651823043823,ESS6,E3,E,False,43.348133,24.084526
wind_power,Energy Efficiency,0.6758849620819092,ESS3_R,E2,E,False,-7.881013,53.14421
wood,Forestry & Forest Management,0.6001650094985962,ESS6,E3,E,False,41.139027,32.342846
wooden,Forestry & Forest Management,0.48333433270454407,ESS6,E3,E,False,41.299973,32.3936
woods,Forestry & Forest Management,0.670700192451477,ESS6,E3,E,False,39.97766,31.246464
work_related,Labor Management & Employment,0.6363874673843384,ESS2,S1,S,False,-11.931148,-21.591143
workforce,Labor Management & Employment,0.6040878891944885,ESS2,S1,S,False,-28.720612,-2.2757907
working_conditions,Labor Management & Employment,0.6401824951171875,ESS2,S1,S,False,26.775629,-40.91513
workplace,Labor Management & Employment,0.5870099067687988,ESS2,S1,S,False,-29.095232,-2.477929
works_contract,Bidding & Contract Management,0.6112337112426758,DIM6,G3,G,False,9.879058,-47.28883
works_contracts,Bidding & Contract Management,0.6556292176246643,DIM6,G3,G,False,9.723883,-47.32223
write_offs,Cost Analysis & Valuation,0.4628773331642151,DIM2_3,G2,G,False,-40.68078,-40.800026
disease_vector_control,Pest & Vector Management,1.0,ESS3_P,E1,E,True,52.49021,6.3526044
malaria_control,Pest & Vector Management,1.0,ESS3_P,E1,E,True,50.849888,7.5710993
pest_control,Pest & Vector Management,1.0,ESS3_P,E1,E,True,52.320923,14.086779
pest_control_products,Pest & Vector Management,1.0,ESS3_P,E1,E,True,53.18672,14.834444
pest_management,Pest & Vector Management,1.0,ESS3_P,E1,E,True,52.2508,13.978476
pest_management_plan,Pest & Vector Management,1.0,ESS3_P,E1,E,True,52.686337,13.5775
pest_products,Pest & Vector Management,1.0,ESS3_P,E1,E,True,53.115963,14.864613
pesticide_products,Pest & Vector Management,1.0,ESS3_P,E1,E,True,53.57558,15.673787
pesticides,Pest & Vector Management,1.0,ESS3_P,E1,E,True,53.728714,16.627481
pests,Pest & Vector Management,1.0,ESS3_P,E1,E,True,50.98965,14.223881
vector_control,Pest & Vector Management,1.0,ESS3_P,E1,E,True,23.675974,-35.226074
assimilative_capacity,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,25.791147,-26.90529
disposal,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,6.3009253,47.238853
recycling,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,7.6019344,47.33567
waste,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,8.873853,46.24717
disposal_site,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,6.3433313,50.163914
wastes,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,8.953325,46.089577
disposal_sites,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,6.344033,50.15171
e_waste,Waste Management & Disposal,1.0,ESS3_P,E1,E,True,10.47115,46.93508
climate_change,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,9.707614,23.946468
greenhouse_gases,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,8.662998,26.512957
greenhouse_gasses,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,8.548556,26.557117
global_warming,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,9.649882,23.957989
emissions,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,7.2037826,30.06478
dioxide,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,9.519933,35.081997
air_pollution,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,12.564046,28.049095
climate_pollutants,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,11.405642,25.70539
climate_nuisance_odors,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,11.378329,26.451683
historical_pollution,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,14.710265,26.788893
long_lived_climate_pollutants,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,11.462043,25.304537
carcinogenicity,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,14.125931,31.90421
carbon,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,2.7808127,31.44878
atmospheric_concentration,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,10.597078,29.612644
pollution_prevention,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,14.833607,28.12007
release_of_pollutants,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,13.060736,25.688765
hazardous_materials,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,11.451054,45.16546
chemicals,Emissions & Hazardous Pollutants,1.0,ESS3_P,E1,E,True,13.530016,35.229183
water_use_efficiency,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,27.936937,53.9115
water_use,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,26.578081,55.125538
water_resources,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,27.761791,59.608273
water_conservation,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,26.205189,53.695175
water_consumption,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,27.46744,54.512665
water_demand,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,28.233778,55.509888
water_quality,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,32.338306,58.774044
water_supplies,Water Resources & Conservation,1.0,ESS3_R,E2,E,True,25.94624,58.756977
raw_material_use,Raw Material Use,1.0,ESS3_R,E2,E,True,10.763339,42.599968
raw_materials,Raw Material Use,1.0,ESS3_R,E2,E,True,10.757605,42.4991
resource_efficiency,Raw Material Use,1.0,ESS3_R,E2,E,True,20.11958,-15.473909
energy_efficiency,Energy Efficiency,1.0,ESS3_R,E2,E,True,-9.430955,47.406914
energy_use,Energy Efficiency,1.0,ESS3_R,E2,E,True,-10.543196,47.58157
energy_sources,Energy Efficiency,1.0,ESS3_R,E2,E,True,-8.383087,50.235653
biodiversity_values,Biodiversity Conservation,1.0,ESS6,E3,E,True,40.66449,18.303555
biodiversity_offset,Biodiversity Conservation,1.0,ESS6,E3,E,True,41.13096,16.752834
biodiversity_value,Biodiversity Conservation,1.0,ESS6,E3,E,True,40.651,18.276976
biodiversity_importance,Biodiversity Conservation,1.0,ESS6,E3,E,True,41.148045,18.813305
biodiversity_offsets,Biodiversity Conservation,1.0,ESS6,E3,E,True,41.127895,16.71728
diversity_within_species,Biodiversity Conservation,1.0,ESS6,E3,E,True,43.172974,17.873575
diversity_between_species,Biodiversity Conservation,1.0,ESS6,E3,E,True,43.244667,17.942816
diversity_of_ecosystems,Biodiversity Conservation,1.0,ESS6,E3,E,True,42.775066,17.830942
substrates,Biodiversity Conservation,1.0,ESS6,E3,E,True,22.360176,39.985725
substrate,Biodiversity Conservation,1.0,ESS6,E3,E,True,22.3539,39.98578
forestry,Forestry & Forest Management,1.0,ESS6,E3,E,True,39.827423,29.922098
plantations,Forestry & Forest Management,1.0,ESS6,E3,E,True,33.015118,25.576326
sustainable_forest_management,Forestry & Forest Management,1.0,ESS6,E3,E,True,34.291626,16.605433
forests,Forestry & Forest Management,1.0,ESS6,E3,E,True,39.51858,30.026869
forest_management,Forestry & Forest Management,1.0,ESS6,E3,E,True,34.37219,17.009808
forest_harvesting_operations,Forestry & Forest Management,1.0,ESS6,E3,E,True,34.318806,17.293114
timber,Forestry & Forest Management,1.0,ESS6,E3,E,True,40.839172,32.143497
alien_species,Species & Wildlife,1.0,ESS6,E3,E,True,47.017315,18.866201
living_organisms,Species & Wildlife,1.0,ESS6,E3,E,True,45.10069,21.466427
animal_husbandry,Species & Wildlife,1.0,ESS6,E3,E,True,47.63345,25.91139
invasive_alien_species,Species & Wildlife,1.0,ESS6,E3,E,True,46.863403,18.475382
animals,Species & Wildlife,1.0,ESS6,E3,E,True,44.419502,24.959085
slaughter_of_animals,Species & Wildlife,1.0,ESS6,E3,E,True,47.822372,26.20698
plant,Species & Wildlife,1.0,ESS6,E3,E,True,37.629646,27.527985
congregatory_species,Species & Wildlife,1.0,ESS6,E3,E,True,44.279556,18.718721
critical_habitat,Habitats & Ecosystems,1.0,ESS6,E3,E,True,37.0947,18.232815
natural_resources,Habitats & Ecosystems,1.0,ESS6,E3,E,True,32.347786,19.403812
critical_habitats,Habitats & Ecosystems,1.0,ESS6,E3,E,True,37.106144,18.228548
ecosystems,Habitats & Ecosystems,1.0,ESS6,E3,E,True,40.92221,21.350523
natural_habitats,Habitats & Ecosystems,1.0,ESS6,E3,E,True,36.439022,19.337849
habitat_loss,Habitats & Ecosystems,1.0,ESS6,E3,E,True,36.59049,19.26644
ecosystem_services,Habitats & Ecosystems,1.0,ESS6,E3,E,True,38.81147,16.582155
ecological_functions,Habitats & Ecosystems,1.0,ESS6,E3,E,True,39.798504,20.72594
fish,Habitats & Ecosystems,1.0,ESS6,E3,E,True,47.144768,32.04192
fish_populations,Habitats & Ecosystems,1.0,ESS6,E3,E,True,48.223145,32.34062
marine_geographical_unit,Habitats & Ecosystems,1.0,ESS6,E3,E,True,41.84427,47.97857
habitat,Habitats & Ecosystems,1.0,ESS6,E3,E,True,36.793587,20.542486
nutrient_loading,Habitats & Ecosystems,1.0,ESS6,E3,E,True,22.935825,35.643475
degradation_or_fragmentation,Habitats & Ecosystems,1.0,ESS6,E3,E,True,-1.780583,25.103456
significant_conversion,Habitats & Ecosystems,1.0,ESS6,E3,E,True,-34.510544,-27.908592
hydrological_changes,Habitats & Ecosystems,1.0,ESS6,E3,E,True,27.457975,44.510044
on_site_restoration,Habitats & Ecosystems,1.0,ESS6,E3,E,True,39.65602,-14.647313
labor_management_procedure,Labor Management & Employment,1.0,ESS2,S1,S,True,-14.511877,-19.514275
labor_management,Labor Management & Employment,1.0,ESS2,S1,S,True,-14.725984,-18.902277
labor_contracting,Labor Management & Employment,1.0,ESS2,S1,S,True,-15.484097,-18.19252
national_labor_and_law,Labor Management & Employment,1.0,ESS2,S1,S,True,-14.084001,-15.802846
national_law,Labor Management & Employment,1.0,ESS2,S1,S,True,-8.9862795,-6.575748
employment_relationship,Labor Management & Employment,1.0,ESS2,S1,S,True,-11.283521,-22.431822
termination_of_employment,Labor Management & Employment,1.0,ESS2,S1,S,True,-8.954898,4.824731
wages,Labor Management & Employment,1.0,ESS2,S1,S,True,-34.061855,-6.272815
hours_of_work,Labor Management & Employment,1.0,ESS2,S1,S,True,-15.411058,-21.337175
pension,Labor Management & Employment,1.0,ESS2,S1,S,True,-45.410004,-23.361828
overtime,Labor Management & Employment,1.0,ESS2,S1,S,True,-15.89689,-21.547653
severance_payments,Labor Management & Employment,1.0,ESS2,S1,S,True,-55.177914,-33.618855
severance_payment,Labor Management & Employment,1.0,ESS2,S1,S,True,-55.17954,-33.618385
full_time,Labor Management & Employment,1.0,ESS2,S1,S,True,-15.075404,-23.8881
part_time,Labor Management & Employment,1.0,ESS2,S1,S,True,-15.068803,-23.901922
equal_opportunity,Labor Management & Employment,1.0,ESS2,S1,S,True,5.035639,6.0854535
nondiscrimination,Labor Management & Employment,1.0,ESS2,S1,S,True,3.187542,6.0305734
fair_treatment,Labor Management & Employment,1.0,ESS2,S1,S,True,4.758732,6.1006374
forced_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-14.466751,-17.333857
compulsory_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-14.374404,-17.132006
indentured_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-15.038404,-17.08087
bonded_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-15.489975,-17.657152
child_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-14.012466,-17.801498
minimum_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-33.39913,12.239727
under_the_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-33.352074,12.296153
child_over_the_minimum_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-32.693142,12.972314
child_under_the_minimum_age,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-32.683224,12.981233
community_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-12.177068,-18.552217
community_labor,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-12.422928,-18.469275
migrant_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,27.398945,-6.26178
primary_supply_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,-10.3079605,-19.349339
vulnerable_workers,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,6.2404323,-8.182829
vulnerable_worker,Forced Labor & Vulnerable Workers,1.0,ESS2,S1,S,True,6.2398496,-8.184871
occupational_health,Workplace Health & Safety,1.0,ESS2,S1,S,True,35.886852,4.6898475
well_being,Workplace Health & Safety,1.0,ESS2,S1,S,True,37.331215,2.2579608
training,Workplace Health & Safety,1.0,ESS2,S1,S,True,-24.647413,0.5734666
deaths,Workplace Health & Safety,1.0,ESS2,S1,S,True,8.871599,15.796451
danger,Workplace Health & Safety,1.0,ESS2,S1,S,True,-12.917341,19.373678
coercion,Workplace Health & Safety,1.0,ESS2,S1,S,True,1.5807047,4.186869
sexual_abuse,Workplace Health & Safety,1.0,ESS2,S1,S,True,38.21472,3.1670039
harassment,Workplace Health & Safety,1.0,ESS2,S1,S,True,1.0597091,4.985254
abuse_of_power,Workplace Health & Safety,1.0,ESS2,S1,S,True,1.5378798,2.6151657
grievance_mechanism,Grievance Mechanisms,1.0,ESS2,S1,S,True,-1.8342044,7.9729247
grievance_mechanisms,Grievance Mechanisms,1.0,ESS2,S1,S,True,-1.8220596,7.9671874
grievances,Grievance Mechanisms,1.0,ESS2,S1,S,True,-2.2781265,9.185027
reprisal,Grievance Mechanisms,1.0,ESS2,S1,S,True,-13.587069,3.485636
diseases,Disease & Health Risks,1.0,ESS4,S2,S,True,47.562763,3.8359308
water_borne_disease,Disease & Health Risks,1.0,ESS4,S2,S,True,35.00591,62.153618
water_related_disease,Disease & Health Risks,1.0,ESS4,S2,S,True,34.99165,62.160618
vector_borne_disease,Disease & Health Risks,1.0,ESS4,S2,S,True,52.47557,6.1871367
communicable_disease,Disease & Health Risks,1.0,ESS4,S2,S,True,52.09853,4.3496637
noncommunicable_disease,Disease & Health Risks,1.0,ESS4,S2,S,True,52.244534,4.1527047
quality_assurance,Safety Assessment & Standards,1.0,ESS4,S2,S,True,17.183771,-27.990915
safety_assessment,Safety Assessment & Standards,1.0,ESS4,S2,S,True,-22.260008,20.522923
safety_inspections,Safety Assessment & Standards,1.0,ESS4,S2,S,True,-22.910427,20.096395
safety_risks,Safety Assessment & Standards,1.0,ESS4,S2,S,True,-20.724947,21.2247
road_safety,Accidents & Hazards,1.0,ESS4,S2,S,True,-30.181381,23.780956
road_safety_risks,Accidents & Hazards,1.0,ESS4,S2,S,True,-29.795202,22.058662
accidents,Accidents & Hazards,1.0,ESS4,S2,S,True,-3.788036,18.06508
operational_accidents,Accidents & Hazards,1.0,ESS4,S2,S,True,-26.823307,24.610388
community_exposure,Accidents & Hazards,1.0,ESS4,S2,S,True,23.540596,-0.8967761
hazard,Accidents & Hazards,1.0,ESS4,S2,S,True,-12.252412,22.923862
hazards_and_risks,Accidents & Hazards,1.0,ESS4,S2,S,True,-13.42976,23.121733
natural_hazards,Accidents & Hazards,1.0,ESS4,S2,S,True,6.0475297,20.68539
dam_safety,Accidents & Hazards,1.0,ESS4,S2,S,True,-22.1394,22.720001
extreme_weather,Accidents & Hazards,1.0,ESS4,S2,S,True,6.65761,21.037495
seismicity,Accidents & Hazards,1.0,ESS4,S2,S,True,22.867277,30.439684
landslides,Accidents & Hazards,1.0,ESS4,S2,S,True,30.072676,37.80123
flood,Accidents & Hazards,1.0,ESS4,S2,S,True,30.85999,42.375988
flood_control,Accidents & Hazards,1.0,ESS4,S2,S,True,25.052618,46.111237
emergency_events,Emergency Response & Security,1.0,ESS4,S2,S,True,3.7886732,17.75845
emergency_preparedness_plan,Emergency Response & Security,1.0,ESS4,S2,S,True,4.8915963,17.75283
security_personnel,Emergency Response & Security,1.0,ESS4,S2,S,True,-20.44355,14.296912
security_services,Emergency Response & Security,1.0,ESS4,S2,S,True,-20.390179,14.876484
emergency_responders,Emergency Response & Security,1.0,ESS4,S2,S,True,4.2314773,18.131754
evacuation,Emergency Response & Security,1.0,ESS4,S2,S,True,2.9741158,15.3914175
land_acquisition,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True,26.1244,21.464464
land_use,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True,25.126308,22.743837
replacement_land,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True,26.405449,23.506363
legal_rights_to_land,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True,24.688131,21.300451
land_rights,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True,24.94544,21.857412
legal_rights_to_assets,Land Acquisition & Property Rights,1.0,ESS5,S3,S,True,-11.463295,-8.115469
